book,chapter,verse,clause.n,verb.n,lexeme,tense,domain,has.timex,position.at.cl,cl.dependency
Genesis,6,21,428131,3021,HJH[,weqt,Q,2,2,I
Genesis,6,22,428132,3028,<FH[,wayq,N,2,2,I
Genesis,6,22,428133,3033,YWH[,perf,N,2,2,D
Genesis,6,22,428134,3037,<FH[,perf,N,2,2,I
Genesis,7,1,428135,3039,>MR[,wayq,N,2,2,I
Genesis,7,1,428136,3043,BW>[,impv,Q,2,2,I
Genesis,7,1,428137,3053,R>H[,perf,Q,2,2,I
Genesis,7,2,428138,3068,LQX[,impf,Q,2,2,I
Genesis,7,2,428139,0,ø,ø,Q,2,2,I
Genesis,7,2,428140,0,ø,ø,Q,2,2,D
Genesis,7,3,428141,0,ø,ø,Q,2,2,I
Genesis,7,3,428142,3098,XJH[,infc,Q,2,2,D
Genesis,7,4,428143,0,ø,ø,Q,1,2,I
Genesis,7,4,428144,3121,MXH[,weqt,Q,2,2,I
Genesis,7,4,428145,3127,<FH[,perf,Q,2,2,D
Genesis,7,5,428146,3134,<FH[,wayq,N,2,2,I
Genesis,7,5,428147,3139,YWH[,perf,N,2,2,D
Genesis,7,6,428148,0,ø,ø,N,2,2,I
Genesis,7,6,428149,3150,HJH[,perf,N,2,2,I
Genesis,7,6,428150,0,ø,ø,N,2,2,D
Genesis,7,7,428151,3156,BW>[,wayq,N,2,2,I
Genesis,7,8,428152,3199,BW>[,perf,N,2,2,I
Genesis,7,8,428153,0,ø,ø,N,2,2,D
Genesis,7,8,428154,0,ø,ø,N,2,2,D
Genesis,7,9,428155,3210,YWH[,perf,N,2,2,D
Genesis,7,10,428156,3215,HJH[,wayq,N,1,2,I
Genesis,7,10,428157,3224,HJH[,perf,N,2,2,I
Genesis,7,11,428158,3253,BQ<[,perf,N,1,2,I
Genesis,7,11,428159,3262,PTX[,perf,N,2,2,I
Genesis,7,12,428160,3264,HJH[,wayq,N,1,2,I
Genesis,7,13,428161,3281,BW>[,perf,N,1,2,I
Genesis,7,14,428162,0,ø,ø,N,2,2,I
Genesis,7,14,428163,0,ø,ø,N,2,2,D
Genesis,7,15,428164,3337,BW>[,wayq,N,2,2,I
Genesis,7,15,428165,0,ø,ø,N,2,2,D
Genesis,7,16,428166,3362,BW>[,perf,N,2,2,I
Genesis,7,16,428167,0,ø,ø,N,2,2,D
Genesis,7,16,428168,3365,YWH[,perf,N,2,2,D
Genesis,7,16,428169,3369,SGR[,wayq,N,2,2,I
Genesis,7,17,428170,3373,HJH[,wayq,N,1,2,I
Genesis,7,17,428171,3382,RBH[,wayq,N,2,2,I
Genesis,7,17,428172,3386,NF>[,wayq,N,2,2,I
Genesis,7,17,428173,3391,RWM[,wayq,N,2,2,I
Genesis,7,18,428174,3397,GBR[,wayq,N,2,2,I
Genesis,7,18,428175,3401,RBH[,wayq,N,2,2,I
Genesis,7,18,428176,3407,HLK[,wayq,N,2,2,I
Genesis,7,19,428177,3417,GBR[,perf,N,2,2,I
Genesis,7,19,428178,3424,KSH[,wayq,N,2,2,I
Genesis,7,19,428179,0,ø,ø,N,2,2,D
Genesis,7,20,428180,3441,GBR[,perf,N,2,2,I
Genesis,7,20,428181,3445,KSH[,wayq,N,2,2,I
Genesis,7,21,428182,3449,GW<[,wayq,N,2,2,I
Genesis,7,21,428183,0,ø,ø,N,2,2,D
Genesis,7,21,428184,0,ø,ø,N,2,2,D
Genesis,7,22,428185,3495,MWT[,perf,N,2,2,I
Genesis,7,22,428186,0,ø,ø,N,2,2,D
Genesis,7,22,428187,0,ø,ø,N,2,2,D
Genesis,7,23,428188,3497,MXH[,wayq,N,2,2,I
Genesis,7,23,428189,0,ø,ø,N,2,2,D
Genesis,7,23,428190,3519,MXH[,wayq,N,2,2,I
Genesis,7,23,428191,3524,C>R[,wayq,N,2,2,I
Genesis,7,23,428192,0,ø,ø,N,2,2,D
Genesis,7,24,428193,3534,GBR[,wayq,N,1,2,I
Genesis,8,1,428194,3545,ZKR[,wayq,N,2,2,I
Genesis,8,1,428195,0,ø,ø,N,2,2,D
Genesis,8,1,428196,3565,<BR[,wayq,N,2,2,I
Genesis,8,1,428197,3572,CKK[,wayq,N,2,2,I
Genesis,8,2,428198,3576,SKR[,wayq,N,2,2,I
Genesis,8,2,428199,3584,KL>[,wayq,N,2,2,I
Genesis,8,3,428200,3591,CWB[,wayq,N,2,2,I
Genesis,8,3,428201,3602,XSR[,wayq,N,1,2,I
Genesis,8,4,428202,3612,NWX[,wayq,N,1,2,I
Genesis,8,5,428203,3633,HJH[,perf,N,1,2,I
Genesis,8,5,428204,3650,R>H[,perf,N,1,2,I
Genesis,8,6,428205,3655,HJH[,wayq,N,1,2,I
Genesis,8,6,428206,3661,PTX[,wayq,N,2,2,I
Genesis,8,6,428207,3668,<FH[,perf,N,2,2,D
Genesis,8,7,428208,3670,CLX[,wayq,N,2,2,I
Genesis,8,7,428209,3675,JY>[,wayq,N,2,2,I
Genesis,8,7,428210,3680,JBC[,infc,N,2,2,D
Genesis,8,8,428211,3688,CLX[,wayq,N,2,2,I
Genesis,8,8,428212,3695,R>H[,infc,N,2,2,D
Genesis,8,8,428213,3697,QLL[,perf,N,2,2,D
Genesis,8,9,428214,3707,MY>[,perf,N,2,2,I
Genesis,8,9,428215,3715,CWB[,wayq,N,2,2,I
Genesis,8,9,428216,0,ø,ø,N,2,2,I
Genesis,8,9,428217,3728,CLX[,wayq,N,2,2,I
Genesis,8,9,428218,3731,LQX[,wayq,N,2,2,I
Genesis,8,9,428219,3733,BW>[,wayq,N,2,2,I
Genesis,8,10,428220,3740,XJL==[,wayq,N,1,2,I
Genesis,8,10,428221,3746,JSP[,wayq,N,2,2,I
Genesis,8,10,428222,3747,CLX[,infc,N,2,2,D
Genesis,8,11,428223,3755,BW>[,wayq,N,1,2,I
Genesis,8,11,428224,0,ø,ø,N,2,2,I
Genesis,8,11,428225,3770,JD<[,wayq,N,2,2,I
Genesis,8,11,428226,3773,QLL[,perf,N,2,2,D
Genesis,8,12,428227,3781,JXL[,wayq,N,1,2,I
Genesis,8,12,428228,3787,CLX[,wayq,N,2,2,I
Genesis,8,12,428229,3793,JSP[,perf,N,2,2,I
Genesis,8,12,428230,3794,CWB[,infc,N,2,2,D
Genesis,8,13,428231,3798,HJH[,wayq,N,2,2,I
Genesis,8,13,428232,3813,XRB[,perf,N,1,2,I
Genesis,8,13,428233,3821,SWR[,wayq,N,2,2,I
Genesis,8,13,428234,3828,R>H[,wayq,N,2,2,I
Genesis,8,13,428235,3831,XRB[,perf,N,2,2,I
Genesis,8,14,428236,3849,JBC[,perf,N,1,2,I
Genesis,8,15,428237,3853,DBR[,wayq,N,2,2,I
Genesis,8,15,428238,3858,>MR[,infc,N,2,2,D
Genesis,8,16,428239,3859,JY>[,impv,Q,2,2,I
Genesis,8,17,428240,3897,JY>[,impv,Q,2,2,I
Genesis,8,17,428241,0,ø,ø,Q,2,2,D
Genesis,8,17,428242,0,ø,ø,Q,2,2,D
Genesis,8,17,428243,3900,CRY[,weqt,Q,2,2,I
Genesis,8,17,428244,3905,PRH[,weqt,Q,2,2,I
Genesis,8,17,428245,3907,RBH[,weqt,Q,2,2,I
Genesis,8,18,428246,3912,JY>[,wayq,N,2,2,I
Genesis,8,19,428247,3939,JY>[,perf,N,2,2,I
Genesis,8,19,428248,0,ø,ø,N,2,2,D
Genesis,8,20,428249,3944,BNH[,wayq,N,2,2,I
Genesis,8,20,428250,3950,LQX[,wayq,N,2,2,I
Genesis,8,20,428251,3965,<LH[,wayq,N,2,2,I
Genesis,8,21,428252,3971,RWX[,wayq,N,2,2,I
Genesis,8,21,428253,3978,>MR[,wayq,N,2,2,I
Genesis,8,21,428254,3983,JSP[,impf,Q,2,2,I
Genesis,8,21,428255,3985,QLL[,infc,Q,2,2,D
Genesis,8,21,428256,0,ø,ø,Q,2,2,I
Genesis,8,21,428257,4004,JSP[,impf,Q,2,2,I
Genesis,8,21,428258,4007,NKH[,infc,Q,2,2,D
Genesis,8,21,428259,4013,<FH[,perf,Q,2,2,D
Genesis,8,22,428260,4035,CBT[,impf,Q,1,2,I
Genesis,9,1,428261,4037,BRK[,wayq,N,2,2,I
Genesis,9,1,428262,4045,>MR[,wayq,N,2,2,I
Genesis,9,1,428263,4047,PRH[,impv,Q,2,2,I
Genesis,9,1,428264,4049,RBH[,impv,Q,2,2,I
Genesis,9,1,428265,4051,ML>[,impv,Q,2,2,I
Genesis,9,2,428266,4059,HJH[,impf,Q,2,2,I
Genesis,9,2,428267,0,ø,ø,Q,2,2,D
Genesis,9,2,428268,4074,RMF[,impf,Q,2,2,D
Genesis,9,2,428269,4085,NTN[,perf,Q,2,2,I
Genesis,9,3,428270,4092,HJH[,impf,Q,2,2,I
Genesis,9,3,428271,0,ø,ø,Q,2,2,D
Genesis,9,3,428272,4098,NTN[,perf,Q,2,2,I
Genesis,9,4,428273,4108,>KL[,impf,Q,2,2,I
Genesis,9,5,428274,4115,DRC[,impf,Q,2,2,I
Genesis,9,5,428275,4120,DRC[,impf,Q,2,2,I
Genesis,9,5,428276,4130,DRC[,impf,Q,2,2,I
Genesis,9,6,428277,0,ø,ø,Q,2,2,I
Genesis,9,6,428278,4143,CPK[,impf,Q,2,2,D
Genesis,9,6,428279,4148,<FH[,perf,Q,2,2,I
Genesis,9,7,428280,4154,PRH[,impv,Q,2,2,I
Genesis,9,7,428281,4156,RBH[,impv,Q,2,2,I
Genesis,9,7,428282,4157,CRY[,impv,Q,2,2,I
Genesis,9,7,428283,4162,RBH[,impv,Q,2,2,I
Genesis,9,8,428284,4165,>MR[,wayq,N,2,2,I
Genesis,9,8,428285,4174,>MR[,infc,N,2,2,D
Genesis,9,9,428286,0,ø,ø,Q,2,2,I
Genesis,9,9,428287,0,ø,ø,Q,2,2,D
Genesis,9,10,428288,0,ø,ø,Q,2,2,I
Genesis,9,10,428289,0,ø,ø,Q,2,2,D
Genesis,9,10,428290,0,ø,ø,Q,2,2,D
Genesis,9,10,428291,0,ø,ø,Q,2,2,D
Genesis,9,11,428292,4218,QWM[,weqt,Q,2,2,I
Genesis,9,11,428293,4224,KRT[,impf,Q,2,2,I
Genesis,9,11,428294,4234,HJH[,impf,Q,2,2,I
Genesis,9,11,428295,4238,CXT[,infc,Q,2,2,D
Genesis,9,12,428296,4242,>MR[,wayq,N,2,2,I
Genesis,9,12,428297,0,ø,ø,Q,1,2,I
Genesis,9,12,428298,0,ø,ø,Q,2,2,D
Genesis,9,12,428299,0,ø,ø,Q,2,2,D
Genesis,9,13,428300,4266,NTN[,perf,Q,2,2,I
Genesis,9,13,428301,4271,HJH[,weqt,Q,2,2,I
Genesis,9,14,428302,4281,HJH[,weqt,Q,2,2,I
Genesis,9,14,428303,4283,<NN[,infc,Q,2,2,D
Genesis,9,14,428304,4289,R>H[,weqt,Q,2,2,I
Genesis,9,15,428305,4296,ZKR[,weqt,Q,2,2,I
Genesis,9,15,428306,0,ø,ø,Q,2,2,D
Genesis,9,15,428307,4313,HJH[,impf,Q,2,2,I
Genesis,9,15,428308,4320,CXT[,infc,Q,2,2,D
Genesis,9,16,428309,4324,HJH[,weqt,Q,2,2,I
Genesis,9,16,428310,4331,R>H[,weqt,Q,2,2,I
Genesis,9,16,428311,4333,ZKR[,infc,Q,2,2,D
Genesis,9,16,428312,0,ø,ø,Q,2,2,D
Genesis,9,17,428313,4351,>MR[,wayq,N,2,2,I
Genesis,9,17,428314,0,ø,ø,Q,2,2,I
Genesis,9,17,428315,4360,QWM[,perf,Q,2,2,D
Genesis,9,17,428316,0,ø,ø,Q,2,2,D
Genesis,9,18,428317,4371,HJH[,wayq,N,2,2,I
Genesis,9,18,428318,0,ø,ø,N,2,2,D
Genesis,9,18,428319,0,ø,ø,N,2,2,I
Genesis,9,18,428320,0,ø,ø,N,2,2,D
Genesis,9,19,428321,0,ø,ø,N,2,2,I
Genesis,9,19,428322,4396,NPY[,perf,N,2,2,I
Genesis,9,20,428323,4401,XLL[,wayq,N,2,2,I
Genesis,9,20,428324,0,ø,ø,N,2,2,I
Genesis,9,20,428325,4407,NV<[,wayq,N,2,2,I
Genesis,9,21,428326,4410,CTH[,wayq,N,2,2,I
Genesis,9,21,428327,4415,CKR[,wayq,N,2,2,I
Genesis,9,21,428328,4417,GLH[,wayq,N,2,2,I
Genesis,9,22,428329,4422,R>H[,wayq,N,2,2,I
Genesis,9,22,428330,4430,NGD[,wayq,N,2,2,I
Genesis,9,23,428331,4438,LQX[,wayq,N,2,2,I
Genesis,9,23,428332,4446,FJM[,wayq,N,2,2,I
Genesis,9,23,428333,4451,HLK[,wayq,N,2,2,I
Genesis,9,23,428334,4454,KSH[,wayq,N,2,2,I
Genesis,9,23,428335,0,ø,ø,N,2,2,I
Genesis,9,23,428336,4465,R>H[,perf,N,2,2,I
Genesis,9,24,428337,4467,JQY[,wayq,N,2,2,I
Genesis,9,24,428338,4472,JD<[,wayq,N,2,2,I
Genesis,9,24,428339,4475,<FH[,perf,N,2,2,D
Genesis,9,25,428340,4481,>MR[,wayq,N,2,2,I
Genesis,9,25,428341,0,ø,ø,Q,2,2,I
Genesis,9,25,428342,4486,HJH[,impf,Q,2,2,I
Genesis,9,26,428343,4490,>MR[,wayq,N,2,2,I
Genesis,9,26,428344,0,ø,ø,Q,2,2,I
Genesis,9,26,428345,4496,HJH[,impf,Q,2,2,I
Genesis,9,27,428346,4500,PTH=[,impf,Q,2,2,I
Genesis,9,27,428347,4505,CKN[,impf,Q,2,2,I
Genesis,9,27,428348,4510,HJH[,impf,Q,2,2,I
Genesis,9,28,428349,4515,XJH[,wayq,N,1,2,I
Genesis,9,29,428350,4527,HJH[,wayq,N,1,2,I
Genesis,9,29,428351,4538,MWT[,wayq,N,2,2,I
Genesis,10,1,428352,0,ø,ø,?,2,2,I
Genesis,10,1,428353,4549,JLD[,wayq,N,1,2,I
Genesis,10,2,428354,0,ø,ø,?,2,2,I
Genesis,10,3,428355,0,ø,ø,?,2,2,I
Genesis,10,4,428356,0,ø,ø,?,2,2,I
Genesis,10,5,428357,4589,PRD[,perf,?,2,2,I
Genesis,10,5,428358,0,ø,ø,?,2,2,D
Genesis,10,6,428359,0,ø,ø,?,2,2,I
Genesis,10,7,428360,0,ø,ø,?,2,2,I
Genesis,10,7,428361,0,ø,ø,?,2,2,I
Genesis,10,8,428362,4632,JLD[,perf,?,2,2,I
Genesis,10,8,428363,4636,XLL[,perf,?,2,2,I
Genesis,10,8,428364,4638,HJH[,infc,?,2,2,D
Genesis,10,9,428365,4644,HJH[,perf,?,2,2,I
Genesis,10,9,428366,4652,>MR[,impf,?,2,2,I
Genesis,10,9,428367,0,ø,ø,Q,2,2,I
Genesis,10,10,428368,4661,HJH[,wayq,N,2,2,I
Genesis,10,11,428369,4679,JY>[,perf,N,2,2,I
Genesis,10,11,428370,4682,BNH[,wayq,N,2,2,I
Genesis,10,12,428371,0,ø,ø,N,2,2,I
Genesis,10,12,428372,0,ø,ø,N,2,2,I
Genesis,10,13,428373,4706,JLD[,perf,?,2,2,I
Genesis,10,14,428374,0,ø,ø,?,2,2,I
Genesis,10,14,428375,4725,JY>[,perf,?,2,2,D
Genesis,10,15,428376,4734,JLD[,perf,?,2,2,I
Genesis,10,16,428377,0,ø,ø,?,2,2,I
Genesis,10,17,428378,0,ø,ø,?,2,2,I
Genesis,10,18,428379,0,ø,ø,?,2,2,I
Genesis,10,18,428380,4779,PWY[,perf,?,1,2,I
Genesis,10,19,428381,4784,HJH[,wayq,N,2,2,I
Genesis,10,19,428382,4790,BW>[,infc,N,2,2,D
Genesis,10,19,428383,4794,BW>[,infc,N,2,2,D
Genesis,10,20,428384,0,ø,ø,?,2,2,I
Genesis,10,21,428385,4818,JLD[,perf,?,2,2,I
Genesis,10,21,428386,0,ø,ø,?,2,2,I
Genesis,10,22,428387,0,ø,ø,?,2,2,I
Genesis,10,23,428388,0,ø,ø,?,2,2,I
Genesis,10,24,428389,4852,JLD[,perf,?,2,2,I
Genesis,10,24,428390,4857,JLD[,perf,?,2,2,I
Genesis,10,25,428391,4863,JLD[,perf,?,2,2,I
Genesis,10,25,428392,0,ø,ø,?,2,2,I
Genesis,10,25,428393,4873,PLG[,perf,?,1,2,I
Genesis,10,25,428394,0,ø,ø,?,2,2,I
Genesis,10,26,428395,4882,JLD[,perf,?,2,2,I
Genesis,10,27,428396,0,ø,ø,?,2,2,I
Genesis,10,28,428397,0,ø,ø,?,2,2,I
Genesis,10,29,428398,0,ø,ø,?,2,2,I
Genesis,10,29,428399,0,ø,ø,?,2,2,I
Genesis,10,30,428400,4926,HJH[,wayq,N,2,2,I
Genesis,10,30,428401,4930,BW>[,infc,N,2,2,D
Genesis,10,31,428402,0,ø,ø,?,2,2,I
Genesis,10,32,428403,0,ø,ø,?,2,2,I
Genesis,10,32,428404,4957,PRD[,perf,?,1,2,I
Genesis,11,1,428405,4967,HJH[,wayq,N,2,2,I
Genesis,11,2,428406,4977,HJH[,wayq,N,2,2,I
Genesis,11,2,428407,4979,NS<[,infc,N,2,2,D
Genesis,11,2,428408,4983,MY>[,wayq,N,2,2,I
Genesis,11,2,428409,4989,JCB[,wayq,N,2,2,I
Genesis,11,3,428410,4992,>MR[,wayq,N,2,2,I
Genesis,11,3,428411,0,ø,ø,N,2,2,D
Genesis,11,3,428412,4996,JHB[,impv,Q,2,2,I
Genesis,11,3,428413,4997,LBN=[,impf,Q,2,2,I
Genesis,11,3,428414,5000,FRP[,impf,Q,2,2,I
Genesis,11,3,428415,5004,HJH[,wayq,N,2,2,I
Genesis,11,3,428416,5013,HJH[,perf,N,2,2,I
Genesis,11,4,428417,5019,>MR[,wayq,N,2,2,I
Genesis,11,4,428418,5020,JHB[,impv,Q,2,2,I
Genesis,11,4,428419,5021,BNH[,impf,Q,2,2,I
Genesis,11,4,428420,0,ø,ø,Q,2,2,I
Genesis,11,4,428421,5032,<FH[,impf,Q,2,2,I
Genesis,11,4,428422,5036,PWY[,impf,Q,2,2,I
Genesis,11,5,428423,5043,JRD[,wayq,N,2,2,I
Genesis,11,5,428424,5046,R>H[,infc,N,2,2,D
Genesis,11,5,428425,5055,BNH[,perf,N,2,2,D
Genesis,11,6,428426,5060,>MR[,wayq,N,2,2,I
Genesis,11,6,428427,0,ø,ø,Q,2,2,I
Genesis,11,6,428428,0,ø,ø,Q,2,2,I
Genesis,11,6,428429,0,ø,ø,Q,2,2,I
Genesis,11,6,428430,5072,XLL[,infc,Q,2,2,D
Genesis,11,6,428431,5074,<FH[,infc,Q,2,2,D
Genesis,11,6,428432,5078,BYR=[,impf,Q,1,2,I
Genesis,11,6,428433,5082,ZMM[,impf,Q,2,2,D
Genesis,11,6,428434,5084,<FH[,infc,Q,2,2,D
Genesis,11,7,428435,5085,JHB[,impv,Q,2,2,I
Genesis,11,7,428436,5086,JRD[,impf,Q,2,2,I
Genesis,11,7,428437,5088,BLL[,impf,Q,2,2,I
Genesis,11,7,428438,5093,CM<[,impf,Q,2,2,D
Genesis,11,7,428439,0,ø,ø,Q,2,2,D
Genesis,11,8,428440,5098,PWY[,wayq,N,2,2,I
Genesis,11,8,428441,5109,XDL[,wayq,N,2,2,I
Genesis,11,8,428442,5111,BNH[,infc,N,2,2,D
Genesis,11,9,428443,5116,QR>[,perf,N,2,2,I
Genesis,11,9,428444,5121,BLL[,perf,N,2,2,I
Genesis,11,9,428445,5130,PWY[,perf,N,2,2,I
Genesis,11,10,428446,0,ø,ø,N,2,2,I
Genesis,11,10,428447,0,ø,ø,N,2,2,I
Genesis,11,10,428448,5145,JLD[,wayq,N,1,2,I
Genesis,11,11,428449,5153,XJH[,wayq,N,1,2,I
Genesis,11,11,428450,5156,JLD[,infc,N,2,2,D
Genesis,11,11,428451,5163,JLD[,wayq,N,2,2,I
Genesis,11,12,428452,5169,XJH[,perf,N,1,2,I
Genesis,11,12,428453,5175,JLD[,wayq,N,2,2,I
Genesis,11,13,428454,5179,XJH[,wayq,N,1,2,I
Genesis,11,13,428455,5182,JLD[,infc,N,2,2,D
Genesis,11,13,428456,5192,JLD[,wayq,N,2,2,I
Genesis,11,14,428457,5198,XJH[,perf,N,1,2,I
Genesis,11,14,428458,5202,JLD[,wayq,N,2,2,I
Genesis,11,15,428459,5206,XJH[,wayq,N,1,2,I
Genesis,11,15,428460,5209,JLD[,infc,N,2,2,D
Genesis,11,15,428461,5219,JLD[,wayq,N,2,2,I
Genesis,11,16,428462,5224,XJH[,wayq,N,1,2,I
Genesis,11,16,428463,5231,JLD[,wayq,N,2,2,I
Genesis,11,17,428464,5235,XJH[,wayq,N,1,2,I
Genesis,11,17,428465,5238,JLD[,infc,N,2,2,D
Genesis,11,17,428466,5248,JLD[,wayq,N,2,2,I
Genesis,11,18,428467,5253,XJH[,wayq,N,1,2,I
Genesis,11,18,428468,5258,JLD[,wayq,N,2,2,I
Genesis,11,19,428469,5262,XJH[,wayq,N,1,2,I
Genesis,11,19,428470,5265,JLD[,infc,N,2,2,D
Genesis,11,19,428471,5274,JLD[,wayq,N,2,2,I
Genesis,11,20,428472,5279,XJH[,wayq,N,1,2,I
Genesis,11,20,428473,5286,JLD[,wayq,N,2,2,I
Genesis,11,21,428474,5290,XJH[,wayq,N,1,2,I
Genesis,11,21,428475,5293,JLD[,infc,N,2,2,D
Genesis,11,21,428476,5302,JLD[,wayq,N,2,2,I
Genesis,11,22,428477,5307,XJH[,wayq,N,1,2,I
Genesis,11,22,428478,5312,JLD[,wayq,N,2,2,I
Genesis,11,23,428479,5316,XJH[,wayq,N,1,2,I
Genesis,11,23,428480,5319,JLD[,infc,N,2,2,D
Genesis,11,23,428481,5325,JLD[,wayq,N,2,2,I
Genesis,11,24,428482,5330,XJH[,wayq,N,1,2,I
Genesis,11,24,428483,5337,JLD[,wayq,N,2,2,I
Genesis,11,25,428484,5341,XJH[,wayq,N,1,2,I
Genesis,11,25,428485,5344,JLD[,infc,N,2,2,D
Genesis,11,25,428486,5354,JLD[,wayq,N,2,2,I
Genesis,11,26,428487,5359,XJH[,wayq,N,1,2,I
Genesis,11,26,428488,5364,JLD[,wayq,N,2,2,I
Genesis,11,27,428489,0,ø,ø,N,2,2,I
Genesis,11,27,428490,5377,JLD[,perf,N,2,2,I
Genesis,11,27,428491,5387,JLD[,perf,N,2,2,I
Genesis,11,28,428492,5391,MWT[,wayq,N,2,2,I
Genesis,11,29,428493,5404,LQX[,wayq,N,2,2,I
Genesis,11,29,428494,0,ø,ø,N,2,2,I
Genesis,11,29,428495,0,ø,ø,N,2,2,I
Genesis,11,30,428496,5427,HJH[,wayq,N,2,2,I
Genesis,11,30,428497,0,ø,ø,N,2,2,I
Genesis,11,31,428498,5434,LQX[,wayq,N,2,2,I
Genesis,11,31,428499,5454,JY>[,wayq,N,2,2,I
Genesis,11,31,428500,5460,HLK[,infc,N,2,2,D
Genesis,11,31,428501,5464,BW>[,wayq,N,2,2,I
Genesis,11,31,428502,5468,JCB[,wayq,N,2,2,I
Genesis,11,32,428503,5471,HJH[,wayq,N,2,2,I
Genesis,11,32,428504,5480,MWT[,wayq,N,2,2,I
Genesis,12,1,428505,5485,>MR[,wayq,N,2,2,I
Genesis,12,1,428506,5489,HLK[,impv,Q,2,2,I
Genesis,12,1,428507,5504,R>H[,impf,Q,2,2,D
Genesis,12,2,428508,5506,<FH[,impf,Q,2,2,I
Genesis,12,2,428509,5511,BRK[,impf,Q,2,2,I
Genesis,12,2,428510,5513,GDL[,impf,Q,2,2,I
Genesis,12,2,428511,5516,HJH[,impv,Q,2,2,I
Genesis,12,3,428512,5519,BRK[,impf,Q,2,2,I
Genesis,12,3,428513,5523,>RR[,impf,Q,2,2,I
Genesis,12,3,428514,5525,BRK[,weqt,Q,2,2,I
Genesis,12,4,428515,5532,HLK[,wayq,N,2,2,I
Genesis,12,4,428516,5536,DBR[,perf,N,2,2,D
Genesis,12,4,428517,5540,HLK[,wayq,N,2,2,I
Genesis,12,4,428518,0,ø,ø,N,2,2,I
Genesis,12,4,428519,5552,JY>[,infc,N,2,2,D
Genesis,12,5,428520,5556,LQX[,wayq,N,2,2,I
Genesis,12,5,428521,5571,RKC[,perf,N,2,2,D
Genesis,12,5,428522,5577,<FH[,perf,N,2,2,D
Genesis,12,5,428523,5581,JY>[,wayq,N,2,2,I
Genesis,12,5,428524,5583,HLK[,infc,N,2,2,D
Genesis,12,5,428525,5587,BW>[,wayq,N,2,2,I
Genesis,12,6,428526,5591,<BR[,wayq,N,2,2,I
Genesis,12,6,428527,0,ø,ø,N,1,2,I
Genesis,12,7,428528,5610,R>H[,wayq,N,2,2,I
Genesis,12,7,428529,5615,>MR[,wayq,N,2,2,I
Genesis,12,7,428530,5618,NTN[,impf,Q,2,2,I
Genesis,12,7,428531,5625,BNH[,wayq,N,2,2,I
Genesis,12,7,428532,0,ø,ø,N,2,2,D
Genesis,12,8,428533,5634,<TQ[,wayq,N,2,2,I
Genesis,12,8,428534,5644,NVH[,wayq,N,2,2,I
Genesis,12,8,428535,0,ø,ø,N,2,2,I
Genesis,12,8,428536,0,ø,ø,N,2,2,I
Genesis,12,8,428537,5655,BNH[,wayq,N,2,2,I
Genesis,12,8,428538,5661,QR>[,wayq,N,2,2,I
Genesis,12,9,428539,5666,NS<[,wayq,N,2,2,I
Genesis,12,10,428540,5674,HJH[,wayq,N,2,2,I
Genesis,12,10,428541,5680,JRD[,wayq,N,2,2,I
Genesis,12,10,428542,5684,GWR[,infc,N,2,2,D
Genesis,12,10,428543,0,ø,ø,N,2,2,I
Genesis,12,11,428544,5694,HJH[,wayq,N,2,2,I
Genesis,12,11,428545,5697,QRB[,perf,N,2,2,D
Genesis,12,11,428546,5699,BW>[,infc,N,2,2,D
Genesis,12,11,428547,5702,>MR[,wayq,N,2,2,I
Genesis,12,11,428548,5708,JD<[,perf,Q,2,2,I
Genesis,12,11,428549,0,ø,ø,Q,2,2,D
Genesis,12,12,428550,5715,HJH[,weqt,Q,2,2,I
Genesis,12,12,428551,5717,R>H[,impf,Q,2,2,D
Genesis,12,12,428552,5722,>MR[,weqt,Q,2,2,I
Genesis,12,12,428553,0,ø,ø,Q,2,2,I
Genesis,12,12,428554,5726,HRG[,weqt,Q,2,2,I
Genesis,12,12,428555,5730,XJH[,impf,Q,2,2,I
Genesis,12,13,428556,5731,>MR[,impv,Q,2,2,I
Genesis,12,13,428557,0,ø,ø,Q,2,2,D
Genesis,12,13,428558,5736,JVB[,impf,Q,2,2,I
Genesis,12,13,428559,5741,XJH[,weqt,Q,2,2,I
Genesis,12,14,428560,5746,HJH[,wayq,N,2,2,I
Genesis,12,14,428561,5748,BW>[,infc,N,2,2,D
Genesis,12,14,428562,5752,R>H[,wayq,N,2,2,I
Genesis,12,14,428563,0,ø,ø,N,2,2,D
Genesis,12,15,428564,5763,R>H[,wayq,N,2,2,I
Genesis,12,15,428565,5768,HLL[,wayq,N,2,2,I
Genesis,12,15,428566,5773,LQX[,wayq,N,2,2,I
Genesis,12,16,428567,5781,JVB[,perf,N,2,2,I
Genesis,12,16,428568,5785,HJH[,wayq,N,2,2,I
Genesis,12,17,428569,5801,NG<[,wayq,N,2,2,I
Genesis,12,18,428570,5816,QR>[,wayq,N,2,2,I
Genesis,12,18,428571,5821,>MR[,wayq,N,2,2,I
Genesis,12,18,428572,5824,<FH[,perf,Q,2,2,I
Genesis,12,18,428573,5828,NGD[,perf,Q,2,2,I
Genesis,12,18,428574,0,ø,ø,Q,2,2,D
Genesis,12,19,428575,5834,>MR[,perf,Q,2,2,I
Genesis,12,19,428576,0,ø,ø,Q,2,2,I
Genesis,12,19,428577,5838,LQX[,wayq,N,2,2,I
Genesis,12,19,428578,0,ø,ø,Q,1,2,I
Genesis,12,19,428579,0,ø,ø,Q,2,2,I
