book,chapter,verse,clause.n,time.n,domain,num.time.phrases,verb.tense,num.preps,preps,num.subs,subs,num.quants,quants,pdp.tags
Isaiah,47,7,472106,784720,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Isaiah,47,9,472118,784758,Q,1,impf,1,B,1,JWM/,1,>XD/,prep-subs-subs
Isaiah,47,12,472137,784805,Q,1,perf,1,MN,1,N<WRJM/,0,NA,prep-subs
Isaiah,47,15,472157,784848,Q,1,ptca,1,MN,1,N<WRJM/,0,NA,prep-subs
Isaiah,48,3,472172,784883,Q,1,perf,1,MN,0,NA,0,NA,prep-advb
Isaiah,48,5,472181,784907,N,1,wayq,1,MN,0,NA,0,NA,prep-advb
Isaiah,48,6,472191,784928,Q,1,perf,1,MN,0,NA,0,NA,prep-advb
Isaiah,48,7,472194,784934,Q,1,perf,0,NA,0,NA,0,NA,advb
Isaiah,48,8,472201,784952,Q,1,perf,1,MN,0,NA,0,NA,advb-prep-advb
Isaiah,48,8,472204,784962,Q,1,perf,1,MN,1,BVN/,0,NA,prep-subs
Isaiah,48,16,472240,785044,Q,1,perf,1,MN,1,R>C/,0,NA,prep-subs
Isaiah,48,16,472243,785052,Q,1,perf,0,NA,0,NA,0,NA,advb
Isaiah,49,1,472275,785130,Q,1,perf,1,MN,1,BVN/,0,NA,prep-subs
Isaiah,49,1,472276,785132,Q,1,perf,1,MN,1,M<JM/,0,NA,prep-subs-subs
Isaiah,49,5,472290,785170,Q,1,perf,0,NA,0,NA,0,NA,advb
Isaiah,49,5,472291,785174,Q,1,ptca,1,MN,1,BVN/,0,NA,prep-subs
Isaiah,49,8,472314,785231,Q,1,perf,1,B,1,<T/,0,NA,prep-subs-subs
Isaiah,49,8,472315,785234,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs
Isaiah,49,19,472364,785358,Q,1,impf,0,NA,0,NA,0,NA,advb
Isaiah,50,4,472427,785549,Q,1,impf,2,B|B,2,BQR=/|BQR=/,0,NA,prep-art-subs-prep-art-subs
Isaiah,51,13,472539,785838,N,1,wayq,0,NA,1,KL/,0,NA,subs-art-subs
Isaiah,52,4,472611,786002,Q,1,perf,1,B,1,R>CWN/,0,NA,prep-art-subs
Isaiah,54,7,472757,786394,Q,1,perf,1,B,1,RG</,0,NA,prep-subs-adjv
Isaiah,54,8,472759,786402,Q,1,perf,0,NA,0,NA,0,NA,advb
Isaiah,57,16,473011,787049,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Isaiah,57,16,473012,787053,Q,1,impf,1,L,1,NYX/,0,NA,prep-subs
Isaiah,58,2,473041,787124,Q,1,impf,0,NA,2,JWM/|JWM/,0,NA,subs-subs
Isaiah,58,3,473051,787152,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs-subs
Isaiah,58,8,473075,787224,Q,1,impf,0,NA,0,NA,0,NA,advb
Isaiah,58,9,473079,787238,Q,1,impf,0,NA,0,NA,0,NA,advb
Isaiah,58,13,473104,787310,Q,1,infc,1,B,1,JWM/,0,NA,prep-subs-subs
Isaiah,58,14,473111,787326,Q,1,impf,0,NA,0,NA,0,NA,advb
Isaiah,59,10,473160,787466,Q,1,perf,1,B,1,YHRJM/,0,NA,prep-art-subs
Isaiah,59,21,473215,787627,D,1,impf,2,MN|<D,1,<WLM/,0,NA,prep-advb-conj-prep-subs
Isaiah,60,5,473235,787676,Q,1,impf,0,NA,0,NA,0,NA,advb
Isaiah,60,11,473261,787751,Q,1,weqt,0,NA,0,NA,0,NA,advb
Isaiah,60,11,473262,787752,Q,1,impf,0,NA,0,NA,0,NA,advb-conj-advb
Isaiah,60,19,473293,787852,Q,1,impf,0,NA,0,NA,0,NA,advb
Isaiah,60,21,473303,787887,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Isaiah,60,22,473308,787899,Q,1,impf,1,B,1,<T/,0,NA,prep-subs
Isaiah,62,6,473386,788120,Q,1,impf,0,NA,2,KL/|KL/,0,NA,subs-art-subs-conj-subs-art-subs
Isaiah,63,9,473461,788321,N,1,wayq,0,NA,1,KL/,0,NA,subs-subs-subs
Isaiah,63,18,473493,788408,Q,1,perf,1,L,1,MY<R/,0,NA,prep-art-subs
Isaiah,63,19,473495,788415,Q,1,perf,1,MN,1,<WLM/,0,NA,prep-subs
Isaiah,64,3,473509,788451,Q,1,perf,1,MN,1,<WLM/,0,NA,prep-subs
Isaiah,64,4,473517,788474,N,1,wayq,0,NA,1,<WLM/,0,NA,subs
Isaiah,64,8,473536,788525,Q,1,impf,1,L,1,<D/,0,NA,prep-subs
Isaiah,65,2,473557,788576,Q,1,perf,0,NA,1,KL/,0,NA,subs-art-subs
Isaiah,65,18,473636,788808,Q,1,impv,1,<D,1,<D/,0,NA,prep-subs
Isaiah,66,8,473721,789039,Q,1,impf,1,B,1,JWM/,1,>XD/,prep-subs-subs
Isaiah,66,23,473790,789236,Q,1,impf,4,MN|B|MN|B,2,DJ/|DJ/,0,NA,prep-subs-subs-prep-subs-conj-prep-subs-subs-prep-subs
Jeremiah,1,2,473801,789271,?,2,perf,1,B,1,JWM/,0,NA,prep-subs-nmpr-subs-nmpr-subs-nmpr
Jeremiah,1,2,473801,789272,?,2,perf,1,B,1,CLC/,2,CLC/|<FRH/,prep-subs-subs-subs
Jeremiah,1,3,473803,789276,N,1,wayq,1,B,1,JWM/,0,NA,prep-subs-nmpr-subs-nmpr-subs-nmpr
Jeremiah,1,3,473805,789281,N,1,infc,1,B,1,XDC=/,0,NA,prep-art-subs-art-adjv
Jeremiah,1,10,473834,789352,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs-art-prde
Jeremiah,1,18,473876,789462,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Jeremiah,2,17,473952,789673,Q,1,infc,1,B,1,<T/,0,NA,prep-subs
Jeremiah,2,20,473968,789708,Q,1,perf,1,MN,1,<WLM/,0,NA,prep-subs
Jeremiah,2,24,473995,789770,Q,1,impf,1,B,1,XDC=/,0,NA,prep-subs
Jeremiah,2,27,474012,789810,Q,1,impf,1,B,1,<T/,0,NA,prep-subs-subs
Jeremiah,2,28,474018,789824,Q,1,impf,1,B,1,<T/,0,NA,prep-subs-subs
Jeremiah,2,32,474036,789874,Q,1,perf,0,NA,1,JWM/,0,NA,subs
Jeremiah,3,4,474077,789990,Q,1,perf,1,MN,0,NA,0,NA,prep-advb
Jeremiah,3,5,474080,789998,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Jeremiah,3,5,474081,790001,Q,1,impf,1,L,1,NYX/,0,NA,prep-subs
Jeremiah,3,6,474085,790013,N,1,wayq,1,B,1,JWM/,0,NA,prep-subs-nmpr-art-subs
Jeremiah,3,12,474119,790105,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Jeremiah,3,16,474135,790152,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,3,17,474143,790173,Q,1,impf,1,B,1,<T/,0,NA,prep-art-subs-art-prde
Jeremiah,3,18,474146,790188,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,3,25,474174,790266,Q,1,perf,2,MN|<D,2,N<WRJM/|JWM/,0,NA,prep-subs-conj-prep-art-subs-art-prde
Jeremiah,4,9,474218,790381,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,4,11,474230,790407,D,1,impf,1,B,1,<T/,0,NA,prep-art-subs-art-prde
Jeremiah,4,14,474246,790445,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Jeremiah,4,21,474272,790511,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Jeremiah,5,18,474417,790882,Q,1,impf,1,B,1,JWM/,0,NA,advb-prep-art-subs-art-prde
Jeremiah,5,31,474480,791058,Q,1,impf,1,L,1,>XRJT/,0,NA,prep-subs
Jeremiah,6,4,474495,791095,Q,1,impf,1,B,1,YHRJM/,0,NA,prep-art-subs
Jeremiah,6,5,474500,791107,Q,1,impf,1,B,1,LJLH/,0,NA,prep-art-subs
Jeremiah,6,15,474552,791241,Q,1,impf,1,B,1,<T/,0,NA,prep-subs
Jeremiah,7,7,474646,791494,Q,1,perf,3,L|MN|<D,2,<WLM/|<WLM/,0,NA,prep-prep-subs-conj-prep-subs
Jeremiah,7,12,474669,791556,Q,1,perf,1,B,1,R>CWN/,0,NA,prep-art-subs
Jeremiah,7,22,474712,791689,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs
Jeremiah,7,25,474731,791744,N,1,infa,0,NA,0,NA,0,NA,advb
Jeremiah,8,1,474773,791868,?,1,impf,1,B,1,<T/,0,NA,prep-art-subs-art-prde
Jeremiah,8,12,474834,792030,Q,1,impf,1,B,1,<T/,0,NA,prep-subs-subs
Jeremiah,8,23,474880,792160,Q,1,impf,0,NA,0,NA,0,NA,advb-conj-advb
Jeremiah,10,15,475058,792651,Q,1,impf,1,B,1,<T/,0,NA,prep-subs-subs
Jeremiah,11,7,475137,792855,Q,1,perf,2,B|<D,2,JWM/|JWM/,0,NA,prep-subs-conj-prep-art-subs-art-prde
Jeremiah,11,12,475169,792945,Q,1,impf,1,B,1,<T/,0,NA,prep-subs-subs
Jeremiah,12,4,475238,793134,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Jeremiah,13,6,475321,793363,N,1,wayq,1,MN,1,QY/,0,NA,prep-subs-subs-adjv
Jeremiah,13,27,475428,793648,Q,1,impf,1,>XR/,0,NA,0,NA,prep-inrg
Jeremiah,14,8,475459,793731,Q,1,ptca,1,B,1,<T/,0,NA,prep-subs-subs
Jeremiah,14,17,475510,793889,Q,1,impf,0,NA,0,NA,0,NA,advb-conj-advb
Jeremiah,15,9,475589,794099,N,1,perf,1,B,1,<WD/,0,NA,prep-subs-advb
Jeremiah,15,11,475602,794134,Q,1,perf,2,B|B,2,<T/|<T/,0,NA,prep-subs-subs-conj-prep-subs-subs
Jeremiah,16,13,475711,794453,Q,1,weqt,0,NA,0,NA,0,NA,advb-conj-advb
Jeremiah,16,16,475728,794497,Q,1,impf,1,>XR/,0,NA,0,NA,prep-advb
Jeremiah,17,4,475761,794594,Q,1,impf,1,<D,1,<WLM/,0,NA,prep-subs
Jeremiah,17,8,475781,794656,Q,1,impf,1,B,1,CNH/,0,NA,prep-subs-subs
Jeremiah,17,11,475794,794691,Q,1,impf,1,B,1,XYJ/,0,NA,prep-subs-subs
Jeremiah,17,11,475795,794694,Q,1,impf,1,B,1,>XRJT/,0,NA,prep-subs
Jeremiah,17,21,475835,794802,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs-art-subs
Jeremiah,17,22,475837,794811,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs-art-subs
Jeremiah,17,24,475849,794846,Q,1,infc,1,B,1,JWM/,0,NA,prep-subs-art-subs
Jeremiah,17,27,475862,794886,Q,1,infa,1,B,1,JWM/,0,NA,prep-subs-art-subs
Jeremiah,18,17,475938,795087,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs-subs
Jeremiah,18,23,475973,795189,Q,1,impv,1,B,1,<T/,0,NA,prep-subs-subs
Jeremiah,20,3,476050,795418,N,1,wayq,1,MN,1,MXRT/,0,NA,prep-subs
Jeremiah,20,7,476078,795501,N,1,perf,0,NA,1,KL/,0,NA,subs-art-subs
Jeremiah,20,8,476083,795516,D,1,perf,0,NA,1,KL/,0,NA,subs-art-subs
Jeremiah,20,16,476126,795631,N,1,perf,1,B,1,BQR=/,0,NA,prep-art-subs
Jeremiah,21,12,476180,795797,Q,1,impv,1,L,1,BQR=/,0,NA,prep-art-subs
Jeremiah,22,15,476264,796044,Q,1,perf,0,NA,0,NA,0,NA,advb
Jeremiah,22,30,476328,796212,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs
Jeremiah,23,6,476361,796304,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs
Jeremiah,23,20,476437,796507,Q,1,impf,1,B,1,>XRJT/,0,NA,prep-subs-art-subs
Jeremiah,25,1,476577,796890,?,1,perf,2,B|L,1,CNH/,0,NA,prep-art-subs-art-adjv-prep-nmpr-subs-nmpr-subs-nmpr
Jeremiah,25,3,476581,796898,Q,1,perf,3,MN|L|<D,2,CLC/|JWM/,2,CLC/|<FRH/,prep-subs-subs-subs-prep-nmpr-subs-nmpr-subs-nmpr-conj-prep-art-subs-art-prde
Jeremiah,25,5,476596,796941,Q,1,perf,3,L|MN|<D,2,<WLM/|<WLM/,0,NA,prep-prep-subs-conj-prep-subs
Jeremiah,25,11,476617,797003,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Jeremiah,25,18,476642,797081,N,1,infc,1,K,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,25,33,476694,797220,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,26,1,476715,797272,?,1,perf,1,B,1,R>CJT/,0,NA,prep-subs-subs-nmpr-subs-nmpr-subs-nmpr
Jeremiah,26,18,476790,797488,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-nmpr-subs-nmpr
Jeremiah,27,1,476822,797585,?,1,perf,1,B,1,R>CJT/,0,NA,prep-subs-subs-nmpr-subs-nmpr-subs-nmpr
Jeremiah,27,22,476911,797858,Q,1,impf,1,<D,1,JWM/,0,NA,prep-subs
Jeremiah,28,1,476916,797869,N,1,wayq,2,B|B,1,CNH/,0,NA,prep-art-subs-art-prde-prep-subs-subs-nmpr-subs-nmpr
Jeremiah,28,1,476917,797870,N,1,perf,2,B|B,1,CNH/,0,NA,prep-art-subs-art-adjv-prep-art-subs-art-adjv
Jeremiah,28,8,476941,797945,Q,1,perf,1,MN,1,<WLM/,0,NA,prep-art-subs
Jeremiah,28,11,476953,797980,Q,1,impf,1,B,1,<WD/,0,NA,prep-subs-subs-subs
Jeremiah,28,17,476979,798056,N,1,wayq,2,B|B,1,CNH/,0,NA,prep-art-subs-art-prde-prep-art-subs-art-adjv
Jeremiah,29,10,477013,798167,Q,1,impf,1,L,1,PH/,0,NA,prep-subs
Jeremiah,30,8,477148,798562,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,30,24,477230,798788,Q,1,impf,1,B,1,>XRJT/,0,NA,prep-subs-art-subs
Jeremiah,31,1,477231,798791,Q,1,impf,1,B,1,<T/,0,NA,prep-art-subs-art-prde
Jeremiah,31,3,477238,798811,Q,1,perf,1,MN,1,RXWQ/,0,NA,prep-subs
Jeremiah,31,22,477339,799069,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Jeremiah,31,29,477371,799145,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,31,32,477382,799178,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs
Jeremiah,31,33,477389,799198,Q,1,impf,1,>XR/,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,31,36,477413,799265,Q,1,infc,0,NA,1,KL/,0,NA,subs-art-subs
Jeremiah,31,40,477427,799311,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Jeremiah,32,1,477429,799317,?,1,perf,2,B|L,1,CNH/,0,NA,prep-art-subs-art-adjv-prep-nmpr-subs-nmpr
Jeremiah,32,14,477487,799485,Q,1,impf,0,NA,1,JWM/,0,NA,subs-adjv
Jeremiah,32,20,477505,799537,Q,1,perf,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,32,31,477551,799684,Q,1,perf,3,L|MN|<D,2,JWM/|JWM/,0,NA,prep-prep-art-subs-conj-prep-art-subs-art-prde
Jeremiah,32,39,477586,799782,Q,1,infc,0,NA,1,KL/,0,NA,subs-art-subs
Jeremiah,33,15,477669,800027,Q,1,impf,2,B|B,2,JWM/|<T/,0,NA,prep-art-subs-art-prde-conj-prep-art-subs-art-prde
Jeremiah,33,16,477671,800035,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,33,20,477688,800087,Q,1,infc,0,NA,0,NA,0,NA,advb-conj-advb
Jeremiah,34,11,477763,800303,N,1,wayq,1,>XR/,0,NA,0,NA,prep-advb
Jeremiah,34,13,477770,800326,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs
Jeremiah,34,14,477773,800331,Q,1,impf,1,MN,1,QY/,1,CB</,prep-subs-subs-subs
Jeremiah,34,14,477776,800341,Q,1,weqt,0,NA,1,CC/,1,CC/,subs-subs
Jeremiah,34,15,477780,800358,N,1,wayq,0,NA,1,JWM/,0,NA,art-subs
Jeremiah,35,1,477823,800484,?,1,perf,1,B,1,JWM/,0,NA,prep-subs-nmpr-subs-nmpr-subs-nmpr
Jeremiah,35,6,477841,800534,Q,1,impf,1,<D,1,<WLM/,0,NA,prep-subs
Jeremiah,35,7,477846,800554,Q,1,impf,0,NA,1,KL/,0,NA,subs-subs
Jeremiah,35,7,477847,800557,Q,1,impf,0,NA,1,JWM/,0,NA,subs-adjv
Jeremiah,35,8,477851,800571,N,1,infc,0,NA,1,KL/,0,NA,subs-subs
Jeremiah,35,14,477876,800637,Q,1,perf,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,35,19,477909,800745,Q,1,impf,0,NA,1,KL/,0,NA,subs-art-subs
Jeremiah,36,1,477911,800748,N,1,wayq,2,B|L,1,CNH/,0,NA,prep-art-subs-art-adjv-prep-nmpr-subs-nmpr-subs-nmpr
Jeremiah,36,2,477916,800765,Q,2,perf,1,MN,1,JWM/,0,NA,prep-subs
Jeremiah,36,2,477916,800768,Q,2,perf,2,MN|<D,2,JWM/|JWM/,0,NA,prep-subs-nmpr-conj-prep-art-subs-art-prde
Jeremiah,36,6,477932,800821,Q,1,weqt,1,B,1,JWM/,0,NA,prep-subs-subs
Jeremiah,36,9,477943,800856,N,2,wayq,2,B|L,1,CNH/,0,NA,prep-art-subs-art-adjv-prep-nmpr-subs-nmpr-subs-nmpr
Jeremiah,36,9,477943,800857,N,2,wayq,1,B,1,XDC=/,0,NA,prep-art-subs-art-adjv
Jeremiah,37,16,478101,801361,N,1,wayq,0,NA,1,JWM/,0,NA,subs-adjv
Jeremiah,37,21,478126,801435,N,1,infa,1,L,1,JWM/,0,NA,prep-art-subs
Jeremiah,38,28,478265,801898,N,1,wayq,1,<D,1,JWM/,0,NA,prep-subs
Jeremiah,39,1,478269,801907,?,1,perf,3,B|L|B,1,CNH/,0,NA,prep-art-subs-art-adjv-prep-nmpr-subs-nmpr-prep-art-subs-art-adjv
Jeremiah,39,2,478271,801914,?,1,perf,5,B|L|B|B|L,1,<CTJ/,3,<CTJ/|<FRH/|TC</,prep-subs-subs-subs-prep-nmpr-prep-art-subs-art-adjv-prep-subs-prep-art-subs
Jeremiah,39,4,478277,801932,N,1,wayq,0,NA,0,NA,0,NA,advb
Jeremiah,39,10,478297,802010,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,39,16,478320,802079,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,39,17,478321,802082,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,40,4,478346,802160,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Jeremiah,41,1,478422,802392,N,1,wayq,1,B,1,XDC=/,0,NA,prep-art-subs-art-adjv
Jeremiah,41,4,478434,802434,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Jeremiah,42,7,478533,802721,N,1,wayq,1,MN,1,QY/,1,<FRH=/,prep-subs-subs-subs
Jeremiah,42,19,478599,802926,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Jeremiah,42,21,478607,802952,N,1,wayq,0,NA,1,JWM/,0,NA,art-subs
Jeremiah,44,10,478713,803248,Q,1,perf,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,45,1,478830,803599,?,1,infc,2,B|L,1,CNH/,0,NA,prep-art-subs-art-adjv-prep-nmpr-subs-nmpr-subs-nmpr
Jeremiah,46,2,478856,803675,?,1,perf,2,B|L,1,CNH/,0,NA,prep-subs-art-subs-prep-nmpr-subs-nmpr-subs-nmpr
Jeremiah,46,26,478960,803929,Q,1,impf,1,>XR/,0,NA,0,NA,prep-advb
Jeremiah,47,5,478999,804040,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Jeremiah,47,6,479002,804044,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Jeremiah,48,41,479165,804467,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,48,47,479187,804525,Q,1,weqt,1,B,1,>XRJT/,0,NA,prep-subs-art-subs
Jeremiah,49,6,479224,804617,Q,1,impf,1,>XR/,0,NA,0,NA,prep-advb
Jeremiah,49,22,479307,804834,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,49,26,479323,804870,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,49,34,479361,804967,?,1,perf,1,B,1,R>CJT/,0,NA,prep-subs-subs-nmpr-subs-nmpr
Jeremiah,49,39,479377,805018,Q,1,weqt,1,B,1,>XRJT/,0,NA,prep-subs-art-subs
Jeremiah,50,4,479398,805066,Q,1,impf,2,B|B,2,JWM/|<T/,0,NA,prep-art-subs-art-prde-conj-prep-art-subs-art-prde
Jeremiah,50,20,479476,805252,Q,1,impf,2,B|B,2,JWM/|<T/,0,NA,prep-art-subs-art-prde-conj-prep-art-subs-art-prde
Jeremiah,50,30,479527,805377,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Jeremiah,50,39,479567,805474,Q,1,impf,1,L,1,NYX/,0,NA,prep-subs
Jeremiah,50,39,479568,805478,Q,1,impf,1,<D,2,DWR/|DWR/,0,NA,prep-subs-conj-subs
Jeremiah,51,2,479609,805599,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs
Jeremiah,51,18,479678,805782,?,1,impf,1,B,1,<T/,0,NA,prep-subs-subs
Jeremiah,51,46,479789,806085,Q,1,weqt,1,B,1,CNH/,0,NA,prep-art-subs
Jeremiah,51,59,479846,806247,?,1,infc,1,B,1,CNH/,0,NA,prep-subs-art-subs
Jeremiah,52,1,479875,806320,?,1,perf,0,NA,1,>XD/,2,>XD/|<FRH/,subs-subs-subs
Jeremiah,52,4,479883,806347,N,1,wayq,4,B|B|B|L,1,CNH/,0,NA,prep-art-subs-art-adjv-prep-art-subs-art-adjv-prep-art-subs-prep-art-subs
Jeremiah,52,5,479888,806364,N,1,wayq,2,<D|L,1,<CTJ/,2,<CTJ/|<FRH/,prep-subs-subs-subs-prep-art-subs-nmpr
Jeremiah,52,7,479894,806384,N,1,wayq,0,NA,0,NA,0,NA,advb
Jeremiah,52,11,479909,806441,N,1,wayq,1,<D,1,JWM/,0,NA,prep-subs-subs
Jeremiah,52,12,479910,806443,N,1,perf,3,B|B|L,1,XDC=/,0,NA,prep-art-subs-art-adjv-prep-art-subs-prep-art-subs
Jeremiah,52,28,479958,806596,N,1,perf,1,B,1,CNH/,1,CB</,prep-subs-subs
Jeremiah,52,30,479961,806601,N,1,perf,2,B|L,1,CNH/,2,CLC/|<FRJM/,prep-subs-subs-conj-subs-prep-nmpr
Jeremiah,52,31,479963,806609,N,1,wayq,5,B|L|B|B|L,2,CLC/|CB</,6,CLC/|CB</|CNJM/|<FR/|<FRJM/|XMC/,prep-subs-conj-subs-subs-prep-subs-nmpr-subs-nmpr-prep-subs-subs-subs-prep-subs-conj-subs-prep-art-subs
Jeremiah,52,31,479964,806612,N,1,perf,1,B,1,CNH/,0,NA,prep-subs-subs
Jeremiah,52,33,479970,806637,N,1,perf,0,NA,1,KL/,0,NA,subs-subs-subs
Jeremiah,52,34,479972,806645,N,1,perf,1,<D,1,JWM/,0,NA,prep-subs-subs-subs-subs-subs
Ezekiel,1,1,479973,806649,N,2,wayq,1,B,1,RBJ<J/,0,NA,prep-art-subs
Ezekiel,1,1,479973,806650,N,2,wayq,2,B|L,1,XMC/,1,XMC/,prep-subs-prep-art-subs
Ezekiel,1,28,480088,806952,D,1,impf,1,B,1,JWM/,0,NA,prep-subs-art-subs
Ezekiel,2,3,480108,807006,Q,1,perf,1,<D,1,<YM/,0,NA,prep-subs-art-subs-art-prde
Ezekiel,3,15,480215,807301,N,1,wayq,0,NA,1,CB</,1,CB</,subs-subs
Ezekiel,3,16,480216,807306,N,1,wayq,1,MN,1,QYH=/,1,CB</,prep-subs-subs-subs
Ezekiel,4,4,480306,807571,Q,1,impf,0,NA,1,MSPR/,0,NA,subs-art-subs
Ezekiel,4,6,480312,807595,Q,1,weqt,0,NA,1,>RB</,1,>RB</,subs-subs
Ezekiel,4,9,480325,807634,Q,1,impf,0,NA,1,MSPR/,3,CLC/|M>H/|TC</,subs-art-subs-subs-subs-conj-subs-subs
Ezekiel,4,14,480344,807688,Q,1,perf,2,MN|<D,1,N<WRJM/,0,NA,prep-subs-conj-prep-advb
Ezekiel,7,8,480535,808256,Q,1,impf,0,NA,0,NA,0,NA,advb
Ezekiel,7,19,480588,808417,Q,1,infc,1,B,1,JWM/,0,NA,prep-subs-subs-nmpr
Ezekiel,8,1,480625,808529,N,3,wayq,1,B,1,CNH/,0,NA,prep-art-subs-art-adjv
Ezekiel,8,1,480625,808530,N,3,wayq,1,B,1,CCJ/,0,NA,prep-art-subs
Ezekiel,8,1,480625,808531,N,3,wayq,2,B|L,1,XMC/,1,XMC/,prep-subs-prep-art-subs
Ezekiel,12,4,481007,809608,Q,1,impf,1,B,1,<RB/,0,NA,prep-art-subs
Ezekiel,12,7,481017,809641,N,1,perf,0,NA,0,NA,0,NA,advb
Ezekiel,12,7,481018,809643,N,1,perf,1,B,1,<RB/,0,NA,prep-art-subs
Ezekiel,12,8,481021,809657,N,1,wayq,1,B,1,BQR=/,0,NA,prep-art-subs
Ezekiel,12,25,481098,809874,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs
Ezekiel,13,5,481132,809954,N,1,infc,1,B,1,JWM/,0,NA,prep-subs-nmpr
Ezekiel,16,4,481395,810714,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs
Ezekiel,16,5,481403,810746,N,1,wayq,1,B,1,JWM/,0,NA,prep-subs
Ezekiel,16,23,481483,810978,N,1,wayq,1,>XR/,1,KL/,0,NA,prep-subs-subs
Ezekiel,16,56,481614,811386,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs
Ezekiel,20,1,481977,812399,N,3,wayq,1,B,1,CNH/,0,NA,prep-art-subs-art-adjv
Ezekiel,20,1,481977,812400,N,3,wayq,1,B,1,XMJCJ/,0,NA,prep-art-subs
Ezekiel,20,1,481977,812401,N,3,wayq,2,B|L,1,<FWR/,0,NA,prep-art-subs-prep-art-subs
Ezekiel,20,6,482005,812466,N,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Ezekiel,20,29,482124,812832,N,1,wayq,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
Ezekiel,23,3,482512,813855,N,1,perf,1,B,1,N<WRJM/,0,NA,prep-subs
Ezekiel,23,8,482535,813917,N,1,perf,1,B,1,N<WRJM/,0,NA,prep-subs
Ezekiel,23,38,482652,814255,Q,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Ezekiel,23,39,482655,814266,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Ezekiel,24,1,482696,814400,N,3,wayq,1,B,1,CNH/,0,NA,prep-art-subs-art-adjv
Ezekiel,24,1,482696,814401,N,3,wayq,1,B,1,XDC=/,0,NA,prep-art-subs-art-adjv
Ezekiel,24,1,482696,814402,N,3,wayq,2,B|L,1,<FWR/,0,NA,prep-art-subs-prep-art-subs
